工单号,问题描述,解决步骤,推荐1,推荐1分数,推荐1原因,推荐2,推荐2分数,推荐2原因,推荐3,推荐3分数,推荐3原因,是否命中
51021860092,L15号柱子处工位机无法开机,内存坏,desktop/pc-boot-failed,22,问题描述关键词:无法开机,hardware/memory-fault-or-insufficient,6,处理记录关键词:内存坏,,,,是
51020111185,开机故障,已处理,,,,,,,,,,否
51021860038,开机故障,已处理,,,,,,,,,,否
51020210190,不打印            位置在重型车间C39号柱子集装箱办公室,更换色带,,,,,,,,,,否
51020420096,打印机脱机,打印机 ip 改变,printer/printer-offline-or-paused,28,问题描述关键词:打印机脱机；问题描述标题:打印机脱机,network-security/ip-conflict-or-static-ip-error,5,处理记录标题:IP,,,,是
51020111385,主机关不上机  无法连上显示器,内存故障,,,,,,,,,,否
51020420094,没法打印文件，提示卡纸,硒鼓坏,desktop/printer-paper-jam,14,问题描述关键词:卡纸,printer/printer-paper-jam-feed-failed,14,问题描述关键词:卡纸,printer/print-quality-faded-streaks-head-wear,6,处理记录关键词:硒鼓,是
51020112291,电脑C盘无内存，不知道该删除哪些内容；IE浏览器停用，无法使用,清缓存,,,,,,,,,,否
51020120429,无法登录开机,登陆域账号，安装加密CAD,desktop/account-login-failed,25,问题描述关键词:无法登录；处理记录标题:账号,design-software/cad-install-uninstall-failed,22,处理记录关键词:cad；处理记录tags:cad；处理记录标题:CAD；处理记录标题:安装,design-software/cad-plm-interface-failed,19,处理记录关键词:cad；处理记录tags:cad；处理记录标题:CAD,是
51020420071,卡纸清不出去,加热膜坏需更换,desktop/printer-paper-jam,14,问题描述关键词:卡纸,printer/printer-paper-jam-feed-failed,14,问题描述关键词:卡纸,,,,是
51020112145,电脑黑屏打不开,显示器问题,desktop/black-screen-desktop-not-shown,14,问题描述关键词:黑屏,,,,,,,是
51020112669,无法开机,固态盘坏,desktop/pc-boot-failed,22,问题描述关键词:无法开机,,,,,,,是
51020111331,开始菜单无法正常打开,修复注册表,design-software/cad-install-uninstall-failed,6,处理记录关键词:注册表,,,,,,,是
51020112034,南大门环保门禁系统离线，需排除公司内部网络问题,设备没电了,security/access-control-offline-or-reboot,54,问题描述关键词:门禁；问题描述关键词:门禁系统；问题描述关键词:环保门禁,,,,,,,是
51020152129,刷员工身份证的机器与电脑连接不上，无法在oa里通过刷身份证的机器，一键获取员工身份证信息,已处理,business-systems/oa-upload-or-print-slow,72,问题描述关键词:oa；问题描述systems:oa；问题描述tags:oa；问题描述标题:OA,desktop/shared-file-cloud-drive-access,46,问题描述关键词:oa；问题描述systems:oa,printer/print-template-or-paper-size-error,46,问题描述关键词:oa；问题描述systems:oa,是
51020112488,打印机无法使用,端口设置,,,,,,,,,,否
51020111381,计算机自行启动修复检查问题，退出不了也进不去，着急处理工作，麻烦帮忙尽快修复下吧，谢谢,已处理,,,,,,,,,,否
51020152368,电脑屏幕开机闪烁彩屏，在十一万车间西南册原材料库办公室,显示器坏,hardware/monitor-no-display-or-flicker,10,处理记录关键词:显示器坏,,,,,,,是
51021830001,打印老显示出错，几个人的显示的一样,驱动错误,,,,,,,,,,否
51020230079,打不出来字，机器乱响,主板故障需维修,,,,,,,,,,否
51021860147,请求用网线连接，无线网经常断网，等待时间太长，电话61931,已处理,network-security/network-cable-port-switch-fault,8,问题描述标题:网线,,,,,,,是
51020111781,连不上打印机,已处理,,,,,,,,,,否
51020111329,开机后，显示器，键盘没有反应。,主板故障,hardware/keyboard-mouse-usb-peripheral-failed,8,问题描述标题:键盘,,,,,,,是
51020120156,年代久了，变卡。需增加内存条，换固态硬盘,已处理,hardware/memory-fault-or-insufficient,14,问题描述关键词:内存条,,,,,,,是
51020112228,显示屏无法打开,已处理,office/pdf-reader-open-print-failed,8,问题描述标题:无法打开,,,,,,,是
51020111388,腾讯通登录不了，无法打开聊天窗口，离线消息打不开,缓存满,office/pdf-reader-open-print-failed,8,问题描述标题:无法打开,,,,,,,是
51020112421,卡顿现象严重，请安排重制系统,已处理,desktop/pc-performance-slow,14,问题描述关键词:卡顿,,,,,,,是
51020112341,电脑经常死机，重启没用还死机,已处理,,,,,,,,,,否
51020112460,电脑卡顿，尤其是下部导航栏,已处理,desktop/pc-performance-slow,46,问题描述关键词:电脑卡顿；问题描述关键词:电脑卡；问题描述关键词:卡顿,,,,,,,是
,一直卡纸 出故障,纸盒一搓纸轮问题,printer/printer-paper-jam-feed-failed,18,问题描述关键词:卡纸；处理记录关键词:搓纸轮,desktop/printer-paper-jam,14,问题描述关键词:卡纸,,,,是
51020112422,电脑死机,系统问题,desktop/windows-system-reinstall-or-cache-reset,10,处理记录关键词:系统问题,,,,,,,是
51020111289,一开始两个显示器突然黑屏，但两个显示器还处于打开状态，主机有声音正常运作。之后我按了几下主机开关，显示器关闭，但主机异常了，现在的情况是：主机信号灯四秒亮一次，还伴随“咔吱”的声音,已完成,desktop/black-screen-desktop-not-shown,14,问题描述关键词:黑屏,,,,,,,是
51020120444,"笔记本插入USB,听到电脑有应答，但在设备管理器中无法找到该设备。",加密  端口被禁用,hardware/keyboard-mouse-usb-peripheral-failed,40,问题描述关键词:usb；问题描述tags:usb；问题描述标题:USB,,,,,,,是
51020111575,无法登录10.2.1.20,域控账号密码错误,desktop/account-login-failed,33,问题描述关键词:无法登录；处理记录关键词:密码错误；处理记录标题:账号,,,,,,,是
51020112260,电脑没网,已处理,desktop/network-authentication-unavailable,14,问题描述关键词:没网,,,,,,,是
51021860010,黑屏,内存问题,desktop/black-screen-desktop-not-shown,14,问题描述关键词:黑屏,hardware/memory-fault-or-insufficient,10,处理记录关键词:内存问题,,,,是
51020112481,"微信忽然就登不上了，好几天了。还老是让密码认证，总是提醒版本需升级。
上面报修地点不对，应该是轻型车间南跨东头下料一班办公室",上网账号掉,desktop/account-login-failed,17,问题描述关键词:登不上；处理记录标题:账号,,,,,,,是
51020420086,无法扫描！,密码修改,printer/scanner-preview-failed,14,问题描述关键词:扫描,,,,,,,是
,1号宿舍楼311宿舍中央空调开关坏,转行政保修处理,,,,,,,,,,否
51020111729,司机后重启，无法启动,内存接触不良,desktop/windows-system-reinstall-or-cache-reset,22,问题描述关键词:无法启动,,,,,,,是
51020150317,OA显示认证无效，无法登录,密码错误,desktop/account-login-failed,74,问题描述关键词:无法登录；处理记录关键词:密码错误；问题描述关键词:oa；问题描述systems:oa,business-systems/oa-upload-or-print-slow,72,问题描述关键词:oa；问题描述systems:oa；问题描述tags:oa；问题描述标题:OA,desktop/shared-file-cloud-drive-access,46,问题描述关键词:oa；问题描述systems:oa,是
51020112000,开机键闪烁，开不开机，长按无反应,缓存问题,desktop/pc-boot-failed,14,问题描述关键词:不开机,,,,,,,是
51020150409,无法启动，军品车間南一跨东头，6619,已处理,desktop/windows-system-reinstall-or-cache-reset,22,问题描述关键词:无法启动,,,,,,,是
51020152669,主显示器打不开，副显示器打开鼠标卡住无法移动。主机信号灯也不亮,显示设置错误,,,,,,,,,,否
51020150782,开机显示节电模式黑屏，轻型车间大数据中心往东,内存条故障,desktop/black-screen-desktop-not-shown,14,问题描述关键词:黑屏,hardware/memory-fault-or-insufficient,6,处理记录关键词:内存条,,,,是
51020111136,电脑显示器黑屏,内存问题,desktop/black-screen-desktop-not-shown,14,问题描述关键词:黑屏,hardware/memory-fault-or-insufficient,10,处理记录关键词:内存问题,,,,是
51020112678,忘记开机密码,电脑被重置。重新安装,desktop/software-client-installation,10,处理记录关键词:重新安装,design-software/cad-install-uninstall-failed,5,处理记录标题:安装,,,,是
51021860147,开机按键不能复位，军品车间双七D10柱子,开机键坏,,,,,,,,,,否
51020112238,网络时好时不好，无法正常办公,水晶头松动,,,,,,,,,,否
51020112380,死机，电脑卡网，急用,已处理,desktop/pc-performance-slow,14,问题描述关键词:电脑卡,,,,,,,是
51020230056,指针偶尔不回正,卡色带,,,,,,,,,,否
51020220033,无法打印,无维修价值，退回报废,desktop/printer-not-working,22,问题描述关键词:无法打印,,,,,,,是
51020112718,云打印机驱动无法安装,端口丢失,printer/printer-driver-install-failed,22,问题描述关键词:打印机驱动,design-software/cad-install-uninstall-failed,8,问题描述标题:安装,,,,是
51020120264,一大早儿就卡住嘞 已重启两次没有效果 还是卡住,已处理,,,,,,,,,,否
51020120264,C盘快满了，电脑运行经常卡机。,已清理,,,,,,,,,,否
51020112260,打不开机，加急,已处理,desktop/pc-boot-failed,34,问题描述关键词:打不开机；问题描述关键词:不开机,,,,,,,是
51020210178,打印只显示部分,模板错误,,,,,,,,,,否
51020112260,微信登录不上,上网认证问题,desktop/account-login-failed,22,问题描述关键词:登录不上,desktop/network-authentication-unavailable,10,处理记录关键词:认证问题,,,,是
51020111320,没网了,上网认证问题,desktop/network-authentication-unavailable,22,问题描述关键词:没网；处理记录关键词:认证问题,,,,,,,是
51020112343,无法登陆微信,网页认证,,,,,,,,,,否
51020112000,开机键闪烁，开不了机，长按未关机,硬盘问题,desktop/pc-boot-failed,22,问题描述关键词:开不了机,,,,,,,是
51020112682,工作日志登录不了，几个浏览器都试了,系统问题,desktop/windows-system-reinstall-or-cache-reset,10,处理记录关键词:系统问题,,,,,,,是
51020112210,"安装水印软件后360显示病毒，然后加密软件无法联网。
电话:18838720876",已处理,printer/print-port-deleted-by-security-software,24,问题描述关键词:360；问题描述tags:360,desktop/network-authentication-unavailable,22,问题描述关键词:无法联网,design-software/cad-install-uninstall-failed,8,问题描述标题:安装,是
51020112679,加密软件无法自己登录，目前处于掉线状态，无法进入共享,IP冲突,network-security/ip-conflict-or-static-ip-error,13,处理记录关键词:ip冲突；处理记录标题:IP,,,,,,,是
51020111869,接待中心一楼,浏览器问题,,,,,,,,,,否
51020420074,严重卡纸,搓纸轮磨损严重,printer/printer-paper-jam-feed-failed,18,问题描述关键词:卡纸；处理记录关键词:搓纸轮,desktop/printer-paper-jam,14,问题描述关键词:卡纸,,,,是
51020210156,打印断节，不完整。有黑花边,定影坏,,,,,,,,,,否
51020151457,开不开机,杀毒,desktop/pc-boot-failed,14,问题描述关键词:不开机,,,,,,,是
51020112586,无法连接打印机,已安装,printer/shared-printer-connect-failed,42,问题描述关键词:无法连接打印机；问题描述关键词:连接打印机,desktop/printer-not-working,22,问题描述关键词:无法连接打印机,desktop/software-client-installation,6,处理记录关键词:已安装,是
51020230079,打印不清楚,针头坏,printer/print-quality-faded-streaks-head-wear,32,问题描述关键词:打印不清楚；处理记录关键词:针头坏；问题描述标题:打印不清楚,,,,,,,是
51020111456,无法开启，主机杂音严重,电源风扇坏,,,,,,,,,,否
51020112453,正在使用，电脑突然黑屏,数据线问题,desktop/black-screen-desktop-not-shown,14,问题描述关键词:黑屏,,,,,,,是
51020111303,开不开机。,主板插槽积尘严重,desktop/pc-boot-failed,14,问题描述关键词:不开机,,,,,,,是
51020111311,存储空间不足；此电脑为部门投标文件备份存储电脑，先提示存储空间不足，无法存储文件。,数据转移到服务器上,business-systems/cloud-drive-install-sync-access,22,问题描述关键词:投标文件,,,,,,,是
51020230056,指针不回正,色带坏,,,,,,,,,,否
51020112395,电脑开机无反应，检查电线无问题。,内存问题,hardware/memory-fault-or-insufficient,10,处理记录关键词:内存问题,,,,,,,是
,网页上不去，打印pdf不行,浏览器问题,office/pdf-reader-open-print-failed,40,问题描述关键词:pdf；问题描述tags:pdf；问题描述标题:PDF,,,,,,,是
51020112456,电脑黑屏打不开,屏幕坏,desktop/black-screen-desktop-not-shown,14,问题描述关键词:黑屏,,,,,,,是
51020112396,无法联网,服务器问题,desktop/network-authentication-unavailable,22,问题描述关键词:无法联网,,,,,,,是
51020111483,谷歌浏览器OA登录不上,浏览器缓存问题,business-systems/oa-upload-or-print-slow,72,问题描述关键词:oa；问题描述systems:oa；问题描述tags:oa；问题描述标题:OA,desktop/account-login-failed,66,问题描述关键词:登录不上；问题描述关键词:oa；问题描述systems:oa,desktop/shared-file-cloud-drive-access,46,问题描述关键词:oa；问题描述systems:oa,是
